Election,Scottish STV Winners,Adaptive Quota STV Winners,Meek STV Winners,Chamberlin-Courant Winners,Greedy Chamberlin-Courant Winners,Expanding Approvals Winners,CPO-STV Winners
falkirk_2017_ward4.csv,"[2, 4, 7, 3]","[2, 4, 7, 3]","[2, 4, 7, 3]","[2, 3, 4, 6]","[2, 4, 3, 6]","[4, 2, 3, 7]","[2, 3, 4, 7]"
falkirk_2017_ward9.csv,"[4, 6, 3]","[4, 6, 3]","[4, 6, 3]","[3, 4, 6]","[6, 3, 4]","[4, 3, 6]","[3, 4, 6]"
falkirk_2022_ward3.csv,"[2, 1, 5, 7]","[2, 1, 5, 7]","[2, 1, 5, 7]","[2, 3, 5, 7]","[2, 5, 3, 7]","[2, 1, 5, 7]","[1, 2, 5, 7]"
falkirk_2022_ward4.csv,"[1, 2, 7, 3]","[1, 2, 7, 3]","[1, 2, 7, 3]","[1, 2, 3, 7]","[2, 1, 3, 7]","[2, 1, 7, 3]","[1, 2, 3, 7]"
falkirk_2022_ward6.csv,"[2, 6, 7, 3]","[2, 6, 7, 4]","[2, 6, 7, 4]","[2, 3, 6, 7]","[6, 2, 3, 7]","[6, 2, 7, 4]","[2, 4, 6, 7]"
falkirk_2022_ward8.csv,"[3, 4, 2]","[3, 4, 2]","[3, 4, 2]","[2, 3, 4]","[3, 2, 4]","[3, 2, 4]","[2, 3, 4]"
fife_2012_ward11.csv,"[1, 7, 5]","[1, 7, 5]","[1, 7, 5]","[1, 5, 7]","[1, 5, 7]","[1, 7, 5]","[1, 5, 7]"
fife_2012_ward13.csv,"[1, 2, 5]","[1, 2, 5]","[1, 2, 5]","[1, 2, 5]","[1, 5, 2]","[1, 5, 2]","[1, 2, 5]"
fife_2012_ward16.csv,"[2, 6, 5]","[2, 6, 5]","[2, 6, 5]","[2, 5, 6]","[5, 6, 2]","[6, 2, 5]","[2, 5, 6]"
fife_2012_ward17.csv,"[2, 3, 1]","[2, 3, 1]","[2, 3, 1]","[1, 2, 3]","[2, 3, 1]","[2, 3, 1]","[1, 2, 3]"
fife_2012_ward3.csv,"[3, 5, 7, 2]","[3, 5, 2, 7]","[3, 5, 7, 2]","[1, 2, 3, 5]","[3, 2, 5, 1]","[3, 2, 5, 7]","[2, 3, 5, 7]"
fife_2012_ward4.csv,"[4, 5, 6, 3]","[4, 5, 6, 3]","[4, 5, 6, 3]","[3, 4, 5, 6]","[4, 3, 5, 6]","[6, 4, 5, 3]","[3, 4, 5, 6]"
fife_2012_ward6.csv,"[4, 2, 7, 3]","[4, 2, 3, 7]","[4, 2, 3, 7]","[2, 3, 4, 7]","[4, 7, 2, 3]","[4, 7, 2, 5]","[2, 3, 4, 7]"
fife_2017_ward10.csv,"[1, 6, 7]","[1, 6, 7]","[1, 6, 7]","[1, 5, 6]","[1, 6, 5]","[1, 6, 7]","[1, 6, 7]"
fife_2017_ward16.csv,"[5, 3, 6]","[5, 3, 6]","[5, 3, 6]","[3, 5, 6]","[5, 6, 3]","[5, 3, 6]","[3, 5, 6]"
fife_2017_ward17.csv,"[1, 2, 7]","[1, 2, 7]","[1, 2, 7]","[1, 2, 4]","[1, 2, 4]","[1, 2, 7]","[1, 2, 7]"
fife_2017_ward19.csv,"[6, 2, 7]","[6, 2, 7]","[6, 2, 7]","[2, 6, 7]","[7, 2, 6]","[6, 7, 5]","[2, 6, 7]"
fife_2017_ward2.csv,"[2, 3, 7]","[2, 3, 7]","[2, 3, 7]","[2, 3, 7]","[7, 3, 2]","[3, 7, 2]","[2, 3, 7]"
fife_2017_ward4.csv,"[6, 1, 4, 7]","[6, 1, 4, 7]","[6, 1, 4, 7]","[1, 3, 4, 6]","[1, 3, 4, 6]","[6, 3, 4, 1]","[1, 4, 6, 7]"
fife_2017_ward6.csv,"[3, 6, 7, 1]","[3, 6, 7, 1]","[3, 6, 2, 7]","[2, 3, 6, 7]","[3, 7, 6, 2]","[3, 7, 6, 2]","[2, 3, 6, 7]"
fife_2017_ward7.csv,"[1, 3, 5, 7]","[1, 3, 5, 7]","[1, 3, 5, 7]","[1, 3, 5, 7]","[3, 1, 7, 5]","[3, 1, 5, 2]","[1, 3, 5, 7]"
fife_2017_ward8.csv,"[1, 3, 5, 7]","[1, 3, 5, 7]","[1, 3, 5, 7]","[1, 2, 3, 7]","[1, 7, 3, 2]","[1, 3, 7, 5]","[1, 3, 5, 7]"
fife_2022_ward11.csv,"[2, 4, 1]","[1, 2, 4]","[1, 2, 4]","[1, 3, 4]","[4, 1, 3]","[2, 1, 4]","[1, 2, 4]"
fife_2022_ward16.csv,"[7, 6, 4]","[7, 6, 4]","[7, 6, 4]","[3, 6, 7]","[6, 7, 3]","[7, 6, 4]","[4, 6, 7]"
glasgow_2017_ward12.csv,"[2, 1, 5]","[2, 1, 5]","[2, 1, 5]","[1, 2, 5]","[2, 5, 1]","[2, 5, 3]","[1, 2, 5]"
glasgow_2017_ward15.csv,"[4, 5, 7]","[4, 5, 7]","[4, 5, 7]","[1, 4, 5]","[4, 5, 1]","[4, 5, 7]","[4, 5, 7]"
glasgow_2017_ward2.csv,"[3, 2, 6]","[3, 2, 6]","[3, 2, 6]","[2, 3, 6]","[3, 2, 6]","[3, 2, 6]","[2, 3, 6]"
glasgow_2017_ward22.csv,"[6, 1, 5]","[1, 6, 5]","[1, 6, 5]","[1, 5, 6]","[1, 6, 5]","[1, 6, 5]","[1, 5, 6]"
glasgow_2017_ward23.csv,"[2, 4, 1, 6]","[2, 4, 1, 6]","[2, 4, 1, 6]","[1, 2, 4, 6]","[1, 2, 4, 6]","[4, 2, 1, 6]","[1, 2, 4, 6]"
glasgow_2022_ward20.csv,"[5, 4, 1]","[5, 4, 1]","[5, 4, 6]","[1, 4, 5]","[5, 4, 1]","[5, 4, 7]","[4, 5, 7]"
glasgow_2022_ward22.csv,"[1, 7, 2]","[1, 7, 2]","[1, 7, 2]","[1, 2, 7]","[2, 7, 1]","[7, 1, 2]","[1, 2, 7]"
highland_2012_ward11.csv,"[3, 6, 2, 5]","[3, 6, 2, 5]","[3, 6, 2, 5]","[2, 3, 5, 6]","[3, 6, 5, 2]","[3, 6, 2, 5]","[2, 3, 5, 6]"
highland_2012_ward15.csv,"[1, 4, 6, 5]","[1, 4, 6, 5]","[1, 4, 6, 5]","[1, 2, 4, 6]","[1, 4, 6, 2]","[1, 6, 4, 5]","[1, 4, 5, 6]"
highland_2012_ward16.csv,"[1, 6, 2, 5]","[1, 6, 2, 5]","[1, 6, 2, 5]","[1, 2, 5, 6]","[2, 6, 1, 5]","[6, 1, 2, 5]","[1, 2, 5, 6]"
highland_2012_ward2.csv,"[3, 6, 5]","[3, 6, 5]","[3, 6, 5]","[3, 6, 7]","[3, 6, 7]","[3, 6, 5]","[3, 5, 6]"
highland_2012_ward21.csv,"[1, 6, 5, 4]","[1, 5, 6, 4]","[1, 5, 6, 4]","[1, 5, 6, 7]","[1, 5, 6, 7]","[1, 4, 6, 5]","[1, 4, 5, 6]"
highland_2012_ward5.csv,"[3, 4, 6]","[3, 4, 6]","[3, 4, 6]","[3, 4, 6]","[3, 4, 6]","[3, 4, 2]","[3, 4, 6]"
highland_2012_ward6.csv,"[1, 3, 7, 2]","[1, 3, 7, 2]","[1, 3, 7, 2]","[1, 2, 3, 7]","[1, 3, 2, 7]","[1, 3, 2, 7]","[1, 2, 3, 7]"
highland_2017_ward11.csv,"[2, 7, 3]","[2, 7, 3]","[2, 7, 3]","[2, 3, 7]","[2, 3, 7]","[2, 7, 3]","[2, 3, 7]"
highland_2017_ward12.csv,"[4, 3, 7, 2]","[4, 3, 7, 2]","[4, 3, 2, 7]","[3, 4, 5, 7]","[4, 7, 3, 5]","[4, 3, 7, 2]","[2, 3, 4, 7]"
highland_2017_ward13.csv,"[4, 7, 1]","[4, 7, 1]","[4, 7, 1]","[1, 4, 7]","[4, 1, 7]","[4, 1, 7]","[1, 4, 7]"
highland_2017_ward16.csv,"[3, 5, 1]","[3, 1, 5]","[3, 1, 5]","[1, 3, 5]","[3, 1, 5]","[3, 1, 5]","[1, 3, 5]"
highland_2017_ward21.csv,"[1, 2, 6, 5]","[1, 2, 5, 6]","[1, 2, 5, 6]","[1, 2, 6, 7]","[2, 1, 6, 7]","[2, 1, 6, 5]","[1, 2, 5, 6]"
highland_2017_ward4.csv,"[4, 2, 5]","[2, 4, 5]","[2, 4, 5]","[2, 4, 5]","[4, 5, 2]","[4, 2, 5]","[2, 4, 5]"
highland_2017_ward8.csv,"[4, 6, 7, 5]","[4, 6, 7, 5]","[4, 6, 7, 5]","[3, 4, 6, 7]","[7, 6, 4, 3]","[4, 6, 7, 5]","[4, 5, 6, 7]"
highland_2017_ward9.csv,"[3, 1, 2]","[3, 1, 2]","[3, 1, 2]","[1, 3, 6]","[1, 3, 6]","[3, 1, 2]","[1, 2, 3]"
highland_2021_by_election_fort_william.csv,[2],[2],[2],[2],[2],[2],[2]
highland_2021_by_election_inverness_west.csv,[1],[1],[1],[1],[1],[1],[1]
highland_2022_aird_and_loch_ness.csv,"[2, 4, 6, 1]","[2, 4, 6, 1]","[2, 4, 6, 1]","[1, 2, 4, 6]","[4, 6, 2, 1]","[6, 4, 2, 1]","[1, 2, 4, 6]"
highland_2022_culloden.csv,"[2, 6, 4]","[2, 4, 6]","[2, 4, 6]","[2, 4, 7]","[2, 6, 7]","[2, 6, 4]","[2, 4, 6]"
highland_2022_dingwall.csv,"[4, 5, 6, 3]","[4, 5, 6, 3]","[4, 5, 6, 3]","[1, 4, 5, 6]","[4, 5, 6, 1]","[4, 5, 6, 3]","[3, 4, 5, 6]"
highland_2022_inverness_ness_side.csv,"[1, 2, 4]","[1, 2, 4]","[1, 2, 5]","[1, 2, 7]","[1, 2, 7]","[1, 2, 4]","[1, 2, 4]"
highland_2022_inverness_south.csv,"[4, 6, 1, 7]","[4, 6, 7, 1]","[4, 6, 7, 1]","[1, 4, 6, 7]","[6, 4, 7, 1]","[4, 6, 7, 1]","[1, 4, 6, 7]"
highland_2022_northwest_and_central_sutherland.csv,"[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[3, 1, 5]","[1, 3, 5]"
inverclyde_2012_ward3.csv,"[1, 4, 3, 7]","[1, 4, 3, 7]","[1, 4, 3, 7]","[1, 2, 3, 7]","[1, 3, 7, 2]","[1, 4, 3, 7]","[1, 3, 4, 7]"
inverclyde_2012_ward5.csv,"[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[1, 3, 5]"
inverclyde_2012_ward6.csv,"[6, 5, 3]","[6, 3, 5]","[6, 3, 5]","[3, 5, 6]","[3, 5, 6]","[3, 5, 6]","[3, 5, 6]"
inverclyde_2017_ward4.csv,"[1, 2, 7, 3]","[1, 2, 7, 4]","[1, 2, 3, 7]","[1, 2, 4, 7]","[1, 7, 2, 4]","[1, 7, 2, 3]","[1, 2, 3, 7]"
inverclyde_2017_ward5.csv,"[1, 4, 5]","[1, 4, 5]","[1, 4, 5]","[1, 3, 4]","[1, 4, 3]","[1, 4, 5]","[1, 4, 5]"
inverclyde_2017_ward6.csv,"[4, 7, 1]","[4, 1, 7]","[4, 1, 7]","[1, 4, 7]","[4, 7, 1]","[4, 7, 1]","[1, 4, 7]"
inverclyde_2022_ward5.csv,"[2, 4, 5]","[2, 4, 5]","[2, 4, 5]","[2, 4, 5]","[4, 2, 5]","[4, 5, 2]","[2, 4, 5]"
midlothian_2012_ward2.csv,"[5, 3, 2]","[5, 3, 2]","[5, 3, 6]","[2, 3, 5]","[5, 3, 2]","[5, 3, 6]","[3, 5, 6]"
midlothian_2012_ward3.csv,"[1, 3, 6]","[1, 3, 6]","[1, 3, 6]","[1, 3, 6]","[1, 3, 6]","[1, 3, 6]","[1, 3, 6]"
midlothian_2012_ward5.csv,"[1, 3, 4]","[1, 3, 4]","[1, 3, 2]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 2, 3]"
midlothian_2017_ward2.csv,"[6, 1, 4]","[6, 1, 4]","[6, 1, 4]","[1, 4, 6]","[6, 1, 4]","[6, 1, 4]","[1, 4, 6]"
midlothian_2017_ward3.csv,"[2, 3, 4]","[2, 3, 4]","[2, 3, 4]","[2, 3, 6]","[3, 2, 6]","[2, 4, 3]","[2, 3, 4]"
midlothian_2017_ward6.csv,"[3, 2, 4]","[3, 2, 4]","[3, 2, 4]","[2, 3, 4]","[3, 2, 4]","[3, 2, 5]","[2, 3, 5]"
midlothian_2022_ward1.csv,"[4, 5, 6]","[4, 5, 6]","[4, 5, 6]","[4, 5, 7]","[4, 5, 7]","[4, 5, 6]","[4, 5, 6]"
midlothian_2022_ward3.csv,"[4, 3, 6]","[4, 3, 6]","[4, 3, 6]","[3, 4, 7]","[4, 3, 7]","[4, 3, 6]","[3, 4, 6]"
midlothian_2022_ward4.csv,"[3, 5, 7]","[3, 5, 4]","[3, 5, 7]","[3, 5, 7]","[3, 5, 7]","[3, 5, 1]","[3, 5, 7]"
moray_2012_ward5.csv,"[3, 4, 6, 7]","[3, 4, 6, 7]","[4, 3, 5, 7]","[3, 4, 6, 7]","[3, 4, 6, 7]","[4, 3, 6, 5]","[3, 4, 5, 7]"
moray_2017_ward5.csv,"[1, 2, 6, 3]","[1, 2, 6, 3]","[1, 2, 6, 3]","[1, 2, 3, 6]","[1, 6, 2, 3]","[1, 2, 6, 3]","[1, 2, 3, 6]"
moray_2017_ward8.csv,"[3, 5, 1, 2]","[3, 5, 1, 2]","[3, 5, 1, 2]","[1, 3, 5, 7]","[3, 5, 1, 7]","[3, 5, 1, 2]","[1, 2, 3, 5]"
north_ayrshire_2012_ward6.csv,"[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 4, 3]","[1, 4, 3]","[1, 3, 4]"
north_ayrshire_2017_ward1.csv,"[1, 4, 6, 7]","[1, 4, 6, 5]","[1, 4, 6, 7]","[1, 4, 5, 6]","[1, 6, 4, 5]","[1, 4, 6, 7]","[1, 4, 6, 7]"
north_ayrshire_2017_ward10.csv,"[1, 5, 2]","[1, 2, 5]","[1, 2, 5]","[1, 2, 5]","[5, 1, 2]","[5, 1, 6]","[1, 2, 5]"
north_ayrshire_2017_ward3.csv,"[1, 2, 3, 7]","[1, 2, 3, 7]","[1, 2, 3, 7]","[1, 2, 3, 5]","[1, 2, 3, 5]","[1, 2, 3, 7]","[1, 2, 3, 7]"
north_ayrshire_2017_ward5.csv,"[2, 3, 6]","[2, 3, 6]","[2, 3, 6]","[2, 3, 5]","[3, 2, 5]","[2, 3, 5]","[2, 3, 6]"
north_ayrshire_2017_ward7.csv,"[2, 5, 1]","[5, 2, 1]","[5, 2, 1]","[1, 2, 5]","[5, 2, 1]","[2, 5, 1]","[1, 2, 5]"
north_ayrshire_2017_ward9.csv,"[5, 3, 4]","[5, 3, 4]","[5, 3, 4]","[2, 3, 5]","[5, 3, 2]","[5, 3, 4]","[3, 4, 5]"
north_ayrshire_2022_ardrossan.csv,"[2, 4, 1]","[2, 4, 1]","[2, 4, 1]","[1, 2, 4]","[4, 2, 1]","[2, 4, 3]","[1, 2, 4]"
north_ayrshire_2022_irvine_east.csv,"[1, 6, 7]","[1, 6, 7]","[1, 6, 7]","[1, 6, 7]","[1, 6, 7]","[1, 6, 7]","[1, 6, 7]"
north_ayrshire_2022_irvine_south.csv,"[5, 2, 6]","[5, 2, 6]","[5, 2, 3]","[2, 5, 6]","[5, 2, 6]","[5, 2, 7]","[2, 3, 5]"
north_lanarkshire_2012_ward17.csv,"[5, 4, 3, 1]","[5, 4, 3, 1]","[5, 4, 3, 1]","[1, 3, 4, 5]","[5, 1, 4, 3]","[5, 4, 1, 3]","[1, 3, 4, 5]"
north_lanarkshire_2012_ward5.csv,"[1, 2, 4, 7]","[1, 2, 4, 7]","[1, 2, 4, 7]","[1, 2, 5, 7]","[1, 2, 5, 7]","[1, 2, 4, 3]","[1, 2, 4, 7]"
north_lanarkshire_2012_ward7.csv,"[2, 4, 5, 7]","[2, 4, 5, 7]","[2, 4, 5, 7]","[2, 3, 4, 5]","[5, 4, 2, 3]","[5, 2, 4, 7]","[2, 4, 5, 7]"
north_lanarkshire_2017_ward1.csv,"[2, 6, 5]","[2, 6, 5]","[2, 6, 5]","[1, 2, 5]","[2, 5, 1]","[2, 5, 6]","[2, 5, 6]"
north_lanarkshire_2017_ward13.csv,"[2, 3, 7, 6]","[2, 3, 6, 7]","[2, 3, 6, 7]","[2, 3, 4, 7]","[3, 2, 7, 4]","[3, 2, 7, 6]","[2, 3, 6, 7]"
north_lanarkshire_2017_ward15.csv,"[4, 6, 3, 2]","[4, 6, 2, 3]","[4, 6, 2, 3]","[2, 4, 6, 7]","[4, 6, 2, 7]","[4, 6, 3, 7]","[2, 3, 4, 6]"
north_lanarkshire_2017_ward17.csv,"[3, 2, 7]","[3, 2, 7]","[3, 2, 7]","[2, 3, 7]","[3, 7, 2]","[7, 3, 2]","[2, 3, 7]"
north_lanarkshire_2017_ward21.csv,"[3, 2, 1, 4]","[3, 2, 1, 4]","[3, 2, 1, 4]","[1, 2, 3, 5]","[3, 2, 1, 5]","[3, 2, 5, 4]","[1, 2, 3, 4]"
north_lanarkshire_2017_ward6.csv,"[2, 3, 5]","[2, 3, 5]","[2, 3, 5]","[2, 3, 4]","[2, 3, 4]","[2, 3, 5]","[2, 3, 5]"
north_lanarkshire_2022_ward1.csv,"[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[4, 3, 1]","[3, 1, 4]","[1, 3, 4]"
north_lanarkshire_2022_ward11.csv,"[1, 2, 5, 7]","[1, 2, 5, 7]","[1, 2, 5, 7]","[1, 2, 5, 6]","[2, 1, 5, 6]","[2, 5, 1, 7]","[1, 2, 5, 7]"
north_lanarkshire_2022_ward13.csv,"[3, 5, 4, 7]","[3, 5, 4, 7]","[3, 5, 4, 7]","[1, 3, 4, 5]","[5, 3, 4, 1]","[5, 3, 4, 7]","[3, 4, 5, 7]"
north_lanarkshire_2022_ward15.csv,"[3, 5, 6, 7]","[3, 5, 7, 6]","[3, 5, 7, 6]","[2, 3, 5, 6]","[3, 5, 2, 6]","[5, 3, 6, 7]","[3, 5, 6, 7]"
north_lanarkshire_2022_ward20.csv,"[3, 4, 5, 6]","[3, 4, 5, 6]","[3, 4, 5, 6]","[2, 3, 4, 6]","[3, 4, 6, 2]","[3, 4, 5, 6]","[3, 4, 5, 6]"
north_lanarkshire_2022_ward5.csv,"[1, 4, 7]","[1, 4, 7]","[1, 4, 3]","[1, 4, 5]","[4, 1, 5]","[1, 4, 6]","[1, 4, 6]"
orkney_2012_ward3.csv,"[6, 2, 3]","[6, 2, 3]","[6, 2, 1]","[2, 3, 6]","[6, 2, 3]","[6, 2, 1]","[1, 2, 6]"
orkney_2012_ward5.csv,"[5, 1, 2]","[5, 1, 2]","[5, 1, 2]","[1, 2, 5]","[5, 1, 2]","[5, 1, 7]","[1, 2, 5]"
orkney_2017_ward2.csv,"[5, 6, 2, 1]","[5, 6, 2, 1]","[5, 6, 2, 1]","[1, 2, 5, 6]","[5, 6, 1, 2]","[5, 6, 2, 1]","[1, 2, 5, 6]"
orkney_2017_ward4.csv,"[1, 3, 5, 6]","[1, 3, 5, 6]","[1, 3, 5, 6]","[1, 3, 5, 6]","[1, 3, 5, 6]","[3, 1, 5, 6]","[1, 3, 5, 6]"
perth_kinross_2012_ward11.csv,"[3, 4, 7, 5]","[3, 4, 7, 5]","[3, 4, 7, 5]","[2, 3, 4, 7]","[3, 4, 2, 7]","[3, 4, 7, 5]","[3, 4, 5, 7]"
perth_kinross_2012_ward2.csv,"[3, 4, 5, 7]","[3, 4, 5, 7]","[3, 4, 5, 7]","[3, 4, 5, 7]","[5, 4, 7, 3]","[4, 3, 5, 7]","[3, 4, 5, 7]"
perth_kinross_2012_ward4.csv,"[4, 1, 7]","[4, 1, 7]","[4, 1, 7]","[1, 4, 5]","[4, 1, 5]","[4, 1, 7]","[1, 4, 7]"
perth_kinross_2017_ward2.csv,"[3, 6, 5, 4]","[3, 6, 5, 4]","[3, 6, 5, 4]","[3, 4, 5, 6]","[3, 4, 5, 6]","[3, 4, 6, 5]","[3, 4, 5, 6]"
perth_kinross_2017_ward5.csv,"[3, 5, 2]","[3, 2, 5]","[3, 2, 5]","[3, 5, 7]","[3, 5, 7]","[3, 5, 2]","[2, 3, 5]"
perth_kinross_2018_by_election_ward_4.csv,[2],[2],[2],[2],[2],[2],[2]
perth_kinross_2022_ward10.csv,"[1, 4, 2, 5]","[1, 4, 2, 5]","[1, 4, 2, 5]","[1, 2, 4, 5]","[1, 4, 2, 5]","[1, 4, 2, 5]","[1, 2, 4, 5]"
perth_kinross_2022_ward11.csv,"[4, 6, 3]","[4, 6, 3]","[4, 6, 3]","[3, 4, 7]","[4, 7, 3]","[4, 6, 3]","[3, 4, 6]"
perth_kinross_2022_ward2.csv,"[6, 5, 1, 7]","[6, 5, 7, 1]","[6, 5, 7, 1]","[3, 4, 5, 6]","[6, 4, 5, 3]","[6, 4, 5, 7]","[1, 5, 6, 7]"
renfrewshire_2012_ward1.csv,"[1, 6, 4]","[1, 6, 4]","[1, 6, 4]","[1, 4, 6]","[6, 1, 4]","[6, 1, 4]","[1, 4, 6]"
renfrewshire_2012_ward11.csv,"[2, 3, 6, 5]","[2, 3, 6, 5]","[2, 3, 6, 5]","[2, 3, 4, 6]","[2, 6, 5, 3]","[2, 6, 3, 5]","[2, 3, 5, 6]"
renfrewshire_2012_ward2.csv,"[3, 6, 2]","[3, 6, 2]","[3, 6, 2]","[2, 3, 6]","[3, 6, 2]","[6, 3, 2]","[2, 3, 6]"
renfrewshire_2012_ward3.csv,"[4, 6, 7, 5]","[4, 6, 7, 5]","[4, 6, 7, 5]","[2, 3, 4, 6]","[6, 4, 3, 2]","[6, 4, 7, 5]","[4, 5, 6, 7]"
renfrewshire_2012_ward6.csv,"[1, 3, 5, 6]","[1, 3, 5, 6]","[1, 3, 5, 6]","[1, 3, 5, 6]","[5, 1, 6, 3]","[1, 5, 3, 6]","[1, 3, 5, 6]"
renfrewshire_2012_ward9.csv,"[2, 4, 6, 3]","[2, 4, 6, 3]","[2, 4, 6, 3]","[1, 2, 4, 6]","[2, 6, 1, 4]","[2, 4, 6, 3]","[2, 3, 4, 6]"
renfrewshire_2017_ward10.csv,"[1, 5, 6, 2]","[1, 5, 6, 2]","[1, 5, 6, 4]","[1, 2, 5, 6]","[2, 1, 5, 6]","[5, 1, 2, 6]","[1, 4, 5, 6]"
renfrewshire_2017_ward2.csv,"[5, 4, 7]","[5, 4, 7]","[5, 4, 7]","[3, 4, 5]","[5, 4, 3]","[5, 4, 7]","[4, 5, 7]"
renfrewshire_2017_ward5.csv,"[5, 3, 6]","[5, 3, 6]","[5, 3, 6]","[2, 3, 5]","[5, 3, 2]","[5, 3, 6]","[3, 5, 6]"
renfrewshire_2017_ward7.csv,"[7, 5, 2, 1]","[7, 5, 2, 1]","[7, 5, 2, 1]","[2, 3, 5, 7]","[7, 2, 5, 3]","[7, 2, 5, 1]","[1, 2, 5, 7]"
renfrewshire_2017_ward8.csv,"[2, 3, 4, 5]","[2, 3, 4, 5]","[2, 3, 4, 5]","[1, 2, 3, 4]","[3, 2, 4, 1]","[3, 2, 4, 5]","[2, 3, 4, 5]"
renfrewshire_2022_ward5.csv,"[3, 5, 6]","[3, 5, 6]","[3, 5, 6]","[2, 3, 5]","[5, 3, 2]","[5, 3, 6]","[3, 5, 6]"
renfrewshire_2022_ward7.csv,"[1, 2, 5, 3]","[1, 2, 5, 3]","[1, 2, 5, 3]","[1, 3, 5, 6]","[2, 5, 3, 1]","[5, 1, 2, 3]","[1, 2, 3, 5]"
sc_borders_2012_ward10.csv,"[6, 4, 2]","[6, 2, 4]","[6, 4, 2]","[2, 4, 6]","[6, 4, 2]","[6, 7, 2]","[2, 4, 6]"
sc_borders_2012_ward11.csv,"[4, 5, 7]","[4, 5, 7]","[4, 5, 7]","[4, 5, 7]","[4, 5, 7]","[4, 5, 7]","[4, 5, 7]"
sc_borders_2012_ward3.csv,"[1, 2, 7, 5]","[1, 2, 7, 5]","[1, 2, 5, 7]","[1, 2, 3, 7]","[1, 2, 7, 3]","[1, 2, 7, 5]","[1, 2, 5, 7]"
sc_borders_2012_ward7.csv,"[2, 3, 1]","[2, 3, 1]","[2, 3, 1]","[1, 2, 3]","[2, 3, 1]","[2, 3, 1]","[1, 2, 3]"
sc_borders_2012_ward9.csv,"[2, 4, 6]","[2, 4, 6]","[2, 4, 6]","[2, 4, 6]","[7, 2, 6]","[7, 2, 6]","[2, 4, 6]"
sc_borders_2017_ward5.csv,"[6, 5, 1]","[6, 5, 1]","[6, 5, 4]","[1, 5, 6]","[6, 5, 1]","[6, 5, 4]","[4, 5, 6]"
sc_borders_2017_ward7.csv,"[4, 5, 6]","[4, 5, 6]","[4, 5, 6]","[4, 5, 6]","[4, 6, 5]","[4, 5, 6]","[4, 5, 6]"
sc_borders_2017_ward9.csv,"[2, 5, 1]","[2, 5, 1]","[2, 5, 1]","[1, 2, 6]","[2, 1, 6]","[5, 2, 6]","[1, 2, 5]"
sc_borders_2021_by_election_ward_5.csv,[3],[3],[3],[3],[3],[3],[3]
sc_borders_2022_ward11.csv,"[5, 1, 6]","[5, 1, 6]","[5, 1, 6]","[1, 5, 6]","[5, 6, 1]","[5, 3, 6]","[1, 5, 6]"
sc_borders_2022_ward2.csv,"[3, 5, 7]","[3, 5, 7]","[3, 5, 7]","[3, 5, 7]","[7, 3, 5]","[3, 7, 6]","[3, 5, 7]"
sc_borders_2022_ward5.csv,"[4, 2, 5]","[4, 2, 5]","[4, 2, 5]","[2, 4, 5]","[4, 2, 5]","[4, 2, 5]","[2, 4, 5]"
sc_borders_2022_ward6.csv,"[2, 5, 6]","[2, 5, 6]","[2, 5, 6]","[2, 3, 5]","[2, 5, 3]","[2, 5, 3]","[2, 5, 6]"
sc_borders_2022_ward8.csv,"[5, 7, 4]","[5, 7, 4]","[5, 7, 4]","[2, 5, 7]","[5, 7, 2]","[5, 7, 4]","[4, 5, 7]"
sc_borders_2022_ward9.csv,"[3, 2, 6]","[3, 2, 6]","[3, 2, 6]","[1, 2, 3]","[3, 2, 1]","[3, 2, 6]","[2, 3, 6]"
shetland_2012_ward2.csv,"[5, 2, 6]","[5, 2, 6]","[5, 2, 6]","[2, 3, 5]","[5, 2, 3]","[5, 2, 6]","[2, 5, 6]"
shetland_2012_ward3.csv,"[5, 6, 4]","[5, 6, 4]","[5, 6, 4]","[4, 5, 6]","[6, 5, 4]","[6, 5, 4]","[4, 5, 6]"
shetland_2012_ward6.csv,"[2, 5, 6]","[2, 5, 6]","[2, 5, 6]","[2, 5, 6]","[2, 5, 6]","[2, 5, 6]","[2, 5, 6]"
shetland_2012_ward7.csv,"[7, 5, 1, 6]","[7, 5, 1, 6]","[7, 5, 1, 6]","[1, 5, 6, 7]","[7, 1, 6, 5]","[7, 5, 6, 1]","[1, 5, 6, 7]"
shetland_2022_ward6.csv,"[4, 2, 7, 6]","[4, 2, 7, 6]","[4, 2, 7, 6]","[2, 4, 6, 7]","[4, 2, 7, 6]","[4, 2, 7, 6]","[2, 4, 6, 7]"
south_ayrshire_2012_ward4.csv,"[3, 4, 5, 7]","[3, 4, 5, 7]","[3, 4, 5, 7]","[2, 3, 4, 5]","[3, 4, 5, 2]","[3, 5, 4, 7]","[3, 4, 5, 7]"
south_ayrshire_2012_ward5.csv,"[3, 7, 2, 1]","[3, 7, 2, 1]","[3, 7, 2, 1]","[1, 2, 3, 5]","[3, 2, 1, 5]","[3, 7, 2, 1]","[1, 2, 3, 7]"
